enst_id	enst_pos	phastcons
ENST00000356924	128	0.8809999999999999
ENST00000356924	172	0.14866666666666667
ENST00000356924	173	1.0
ENST00000356924	259	0.7726666666666667
ENST00000356924	304	0.7656666666666667
ENST00000356924	333	0.6666666666666666
ENST00000356924	348	1.0
ENST00000356924	350	0.9979999999999999
ENST00000356924	500	0.997
ENST00000356924	579	0.8343333333333334
ENST00000340607	5	0.001
ENST00000340607	7	0.0013333333333333333
ENST00000551964	446	1.0
ENST00000551964	625	0.5996666666666667
ENST00000551964	871	0.20333333333333337
ENST00000551964	1025	0.844
ENST00000551964	1116	0.0013333333333333333
ENST00000590247	16	1.0
ENST00000262613	173	0.26
ENST00000262613	185	1.0
ENST00000262613	225	1.0
ENST00000262613	301	0.9993333333333334
ENST00000310581	380	0.0
ENST00000310581	412	0.7370000000000001
ENST00000310581	446	0.0
ENST00000299427	62	0.008333333333333333
ENST00000299427	72	0.3706666666666667
ENST00000299427	100	0.9073333333333333
ENST00000299427	185	0.8453333333333334
ENST00000299427	345	1.0
ENST00000299427	373	0.6613333333333333
ENST00000299427	418	0.871
ENST00000299427	465	0.011333333333333334
ENST00000299427	466	0.644
ENST00000265371	267	1.0
ENST00000265371	524	0.6666666666666666
ENST00000260950	55	0.9986666666666667
ENST00000260950	153	0.9446666666666667
ENST00000260950	156	0.836
ENST00000260950	164	0.9993333333333334
ENST00000260950	172	1.0
ENST00000260950	184	1.0
ENST00000260950	225	1.0
ENST00000372371	575	1.0
ENST00000372371	577	1.0
ENST00000372371	582	0.9983333333333334
ENST00000372371	1376	0.774
ENST00000263038	82	0.9933333333333333
ENST00000263038	190	0.9836666666666667
ENST00000263038	215	0.18400000000000002
ENST00000263038	327	0.05566666666666666
ENST00000520810	83	1.0
ENST00000520810	314	0.7080000000000001
ENST00000520810	502	1.0
ENST00000520810	526	1.0
ENST00000520810	529	0.7213333333333334
ENST00000520810	536	0.9993333333333334
ENST00000340027	19	0.9816666666666666
ENST00000378163	185	1.0
ENST00000378163	226	1.0
ENST00000263088	330	1.0
ENST00000263088	553	0.681
ENST00000263088	569	0.987
ENST00000378665	32	0.9856666666666666
ENST00000261448	66	0.2173333333333333
ENST00000261448	76	0.9979999999999999
ENST00000261448	244	0.9996666666666667
ENST00000358763	277	1.0
ENST00000356357	741	1.0
ENST00000370397	307	0.9853333333333333
ENST00000269228	37	0.969
ENST00000269228	149	1.0
ENST00000269228	215	0.009
ENST00000269228	232	0.7240000000000001
ENST00000269228	363	0.0
ENST00000269228	411	0.3406666666666667
ENST00000269228	434	0.6666666666666666
ENST00000269228	511	0.7373333333333334
ENST00000269228	642	1.0
ENST00000269228	858	0.9979999999999999
ENST00000269228	911	1.0
ENST00000269228	1179	0.633
ENST00000325203	310	1.0
ENST00000325203	332	0.8606666666666666
ENST00000451682	33	1.0
ENST00000451682	37	1.0
ENST00000451682	149	1.0
ENST00000451682	278	0.0
ENST00000377050	149	0.0023333333333333335
ENST00000366559	200	0.7343333333333333
ENST00000366559	262	0.6643333333333333
ENST00000371437	32	0.9996666666666667
ENST00000369449	160	0.023666666666666666
ENST00000211287	41	0.6666666666666666
ENST00000262554	151	0.9863333333333334
ENST00000262554	354	1.0
ENST00000262554	371	0.38599999999999995
ENST00000262554	471	0.46466666666666673
ENST00000216484	136	0.669
ENST00000216484	169	1.0
ENST00000216484	254	0.9986666666666667
ENST00000216484	391	0.999
ENST00000216484	416	0.9623333333333334
ENST00000309889	64	0.6663333333333333
ENST00000378643	26	0.9803333333333333
ENST00000378643	214	0.9876666666666667
ENST00000378643	297	0.5956666666666667
ENST00000378643	330	0.6686666666666667
ENST00000378643	378	0.0
ENST00000380183	163	0.0003333333333333333
ENST00000380183	257	0.32
ENST00000380183	635	0.0003333333333333333
ENST00000268261	37	0.8053333333333333
ENST00000268261	197	0.6493333333333333
ENST00000268261	238	0.216
ENST00000258969	25	1.0
ENST00000258969	191	1.0
ENST00000298229	448	0.6666666666666666
ENST00000298229	569	0.6603333333333333
ENST00000389301	103	0.318
ENST00000389301	181	0.7626666666666667
ENST00000389301	201	0.1376666666666667
ENST00000389301	266	0.03966666666666666
ENST00000389301	311	0.0006666666666666666
ENST00000389301	412	0.816
ENST00000389301	674	0.0026666666666666666
ENST00000389301	717	0.27066666666666667
ENST00000389301	739	0.665
ENST00000389301	746	0.6553333333333333
ENST00000389301	858	0.009333333333333332
ENST00000389301	952	0.2583333333333333
ENST00000389301	993	0.6526666666666666
ENST00000389301	1088	0.035
ENST00000389301	1089	0.0003333333333333333
ENST00000389301	1138	0.9993333333333334
ENST00000389301	1143	0.0
ENST00000389301	1175	0.6666666666666666
ENST00000389301	1180	0.2253333333333333
ENST00000389301	1195	0.0
ENST00000389301	1287	0.0
ENST00000389301	1328	0.4083333333333334
ENST00000389301	1346	0.0
ENST00000389301	1409	0.04866666666666667
ENST00000316273	100	0.9986666666666667
ENST00000316273	215	0.6666666666666666
ENST00000316273	333	0.9936666666666666
ENST00000296795	116	0.684
ENST00000296795	280	0.9923333333333334
ENST00000296795	297	0.6673333333333332
ENST00000296795	307	0.9843333333333333
ENST00000296795	319	0.773
ENST00000296795	412	0.9543333333333334
ENST00000296795	432	0.018333333333333333
ENST00000296795	529	0.6683333333333333
ENST00000296795	643	0.6613333333333333
ENST00000529629	10	0.9916666666666667
ENST00000529629	18	1.0
ENST00000529629	49	0.7703333333333333
ENST00000529629	56	0.9946666666666667
ENST00000529629	72	0.9996666666666667
ENST00000529629	242	0.7066666666666667
ENST00000529629	256	0.9976666666666666
ENST00000529629	310	0.9993333333333334
ENST00000381163	195	0.6666666666666666
ENST00000381163	239	0.0
ENST00000381163	282	0.6226666666666666
ENST00000264664	204	1.0
ENST00000264664	207	0.304
ENST00000434618	54	0.001
ENST00000434618	58	0.6436666666666666
ENST00000434618	59	0.9503333333333334
ENST00000434618	188	0.0003333333333333333
ENST00000434618	208	0.9899999999999999
ENST00000434618	260	0.0013333333333333333
ENST00000434618	310	0.7839999999999999
ENST00000434618	333	0.3333333333333333
ENST00000379984	88	1.0
ENST00000379984	99	1.0
ENST00000379984	145	0.9086666666666666
ENST00000379984	160	0.36766666666666664
ENST00000379984	183	0.6676666666666667
ENST00000371442	242	0.9823333333333334
ENST00000377967	967	1.0
ENST00000219596	588	0.005
ENST00000374199	206	0.6666666666666666
ENST00000374199	247	0.9996666666666667
ENST00000374199	310	0.6706666666666666
ENST00000374199	502	0.6006666666666667
ENST00000296684	130	0.8926666666666666
ENST00000296684	136	1.0
ENST00000344051	381	0.168
ENST00000220751	268	0.9486666666666667
ENST00000324862	469	1.0
ENST00000324862	633	0.967
ENST00000282020	97	0.9836666666666667
ENST00000549489	971	0.0
ENST00000549489	1424	0.6666666666666666
ENST00000235835	180	1.0
ENST00000359106	287	0.66
ENST00000293825	225	0.0036666666666666666
ENST00000178638	193	0.6423333333333333
ENST00000270538	372	0.6753333333333332
ENST00000310613	145	0.0013333333333333333
ENST00000233714	138	0.9986666666666667
ENST00000252785	152	0.6669999999999999
ENST00000287600	136	0.9993333333333334
ENST00000287600	137	1.0
ENST00000264169	56	0.969
ENST00000264169	78	1.0
ENST00000264169	202	1.0
ENST00000366898	18	0.7360000000000001
ENST00000366898	34	1.0
ENST00000366898	42	0.997
ENST00000366898	46	0.6743333333333333
ENST00000366898	153	0.9993333333333334
ENST00000366898	167	0.6556666666666667
ENST00000366898	192	0.9683333333333334
ENST00000366898	248	1.0
ENST00000366898	272	0.9793333333333333
ENST00000366898	366	0.9983333333333334
ENST00000366898	380	0.0006666666666666666
ENST00000366898	394	0.7176666666666667
ENST00000361828	429	0.9883333333333333
ENST00000361828	524	1.0
ENST00000263636	360	0.375
ENST00000263636	504	0.016333333333333335
ENST00000263636	519	0.0
ENST00000263636	520	0.021333333333333333
ENST00000263636	666	0.9753333333333334
ENST00000263636	1183	0.20099999999999998
ENST00000360409	123	1.0
ENST00000360409	187	1.0
ENST00000360409	280	0.6646666666666666
ENST00000360409	287	1.0
ENST00000360409	321	0.7416666666666666
ENST00000360409	445	0.6666666666666666
ENST00000258526	494	0.03666666666666666
ENST00000320477	93	0.5926666666666667
ENST00000223127	179	0.5499999999999999
ENST00000223127	247	0.6666666666666666
ENST00000223127	330	0.9406666666666667
ENST00000223127	382	1.0
ENST00000223127	439	0.666
ENST00000223127	468	0.38066666666666665
ENST00000223127	510	0.6546666666666666
ENST00000223127	560	0.7200000000000001
ENST00000223127	586	0.743
ENST00000223127	635	0.6666666666666666
ENST00000260010	91	0.9586666666666667
ENST00000260010	217	0.09499999999999999
ENST00000381652	127	0.9973333333333333
ENST00000381652	244	1.0
ENST00000381652	392	0.7056666666666667
ENST00000381652	393	0.9873333333333333
ENST00000381652	480	0.9993333333333334
ENST00000399050	464	0.6659999999999999
ENST00000303230	200	0.6456666666666667
ENST00000303230	365	0.9893333333333333
ENST00000303230	380	0.6666666666666666
ENST00000303230	396	0.9993333333333334
ENST00000303230	548	0.6666666666666666
ENST00000295256	91	0.3976666666666666
ENST00000295256	128	0.9556666666666667
ENST00000295256	187	0.6669999999999999
ENST00000369550	139	0.868
ENST00000369550	208	0.9706666666666667
ENST00000369550	259	1.0
ENST00000369550	280	0.923
ENST00000371139	3	0.15
ENST00000242249	33	0.9466666666666667
ENST00000278947	119	0.6453333333333333
ENST00000313400	865	0.5636666666666666
ENST00000313400	963	1.0
ENST00000313400	1134	0.775
ENST00000313400	1149	1.0
ENST00000313400	1288	1.0
ENST00000382112	46	1.0
ENST00000382112	250	1.0
ENST00000382112	272	1.0
ENST00000382112	731	1.0
ENST00000382112	974	0.9306666666666666
ENST00000407780	79	0.0003333333333333333
ENST00000407780	99	0.13733333333333334
ENST00000407780	206	0.0
ENST00000207870	133	0.8096666666666668
ENST00000207870	348	0.9293333333333335
ENST00000262507	113	0.755
ENST00000262507	156	0.5503333333333333
ENST00000262507	209	0.984
ENST00000262507	231	0.9126666666666666
ENST00000262507	283	1.0
ENST00000262507	288	0.9946666666666667
ENST00000367993	352	0.676
ENST00000261918	115	0.07466666666666667
ENST00000351328	463	0.9993333333333334
ENST00000206020	106	1.0
ENST00000263201	81	0.702
ENST00000263201	122	0.9923333333333333
ENST00000394128	204	0.9976666666666666
ENST00000266674	218	1.0
ENST00000266674	383	1.0
ENST00000266674	424	0.9319999999999999
ENST00000266674	428	1.0
ENST00000266674	435	0.8316666666666667
ENST00000230056	133	0.8946666666666667
ENST00000380118	322	0.6669999999999999
ENST00000263360	274	1.0
ENST00000316963	153	1.0
ENST00000323853	934	0.6613333333333333
ENST00000323853	1002	1.0
ENST00000323853	1389	0.8410000000000001
ENST00000323853	1402	1.0
ENST00000323853	1459	0.681
ENST00000323853	1978	0.7103333333333334
ENST00000323853	1995	0.509
ENST00000282412	18	1.0
ENST00000218340	41	1.0
ENST00000218340	66	1.0
ENST00000218340	80	0.6666666666666666
ENST00000218340	87	0.993
ENST00000218340	100	1.0
ENST00000218340	201	0.20833333333333334
ENST00000218340	251	0.9973333333333333
ENST00000218340	272	1.0
ENST00000218340	282	1.0
ENST00000218340	299	0.9853333333333333
ENST00000218340	317	0.9896666666666666
ENST00000218340	320	0.9193333333333333
ENST00000218340	334	0.997
ENST00000360586	461	0.715
ENST00000262209	626	1.0
ENST00000221486	205	0.9106666666666667
ENST00000221486	221	0.9493333333333333
ENST00000260502	624	0.6666666666666666
ENST00000260502	645	0.786
ENST00000260502	733	0.9773333333333333
ENST00000290354	124	0.993
ENST00000217958	226	0.9899999999999999
ENST00000345146	32	0.9993333333333334
ENST00000345146	71	0.9546666666666667
ENST00000345146	178	0.9063333333333333
ENST00000393434	23	0.6803333333333333
ENST00000259455	94	1.0
ENST00000259455	141	1.0
ENST00000259455	147	1.0
ENST00000259455	205	0.9873333333333333
ENST00000259455	237	1.0
ENST00000259455	239	0.9996666666666667
ENST00000259455	255	1.0
ENST00000259455	261	0.9903333333333334
ENST00000259455	270	1.0
ENST00000259455	295	0.766
ENST00000259455	304	0.6543333333333333
ENST00000259455	315	0.9366666666666666
ENST00000259455	373	1.0
ENST00000259455	391	0.6726666666666666
ENST00000259455	393	0.992
ENST00000259455	394	0.669
ENST00000259455	435	0.9923333333333333
ENST00000259455	462	0.9813333333333333
ENST00000259455	475	0.6669999999999999
ENST00000259455	507	1.0
ENST00000259455	582	1.0
ENST00000259455	595	1.0
ENST00000259455	642	0.9986666666666667
ENST00000354960	119	1.0
ENST00000354960	480	0.9836666666666667
ENST00000291539	394	0.6749999999999999
ENST00000291539	560	0.668
ENST00000300482	153	0.010333333333333333
ENST00000300482	166	0.0003333333333333333
ENST00000300482	344	1.0
ENST00000300482	385	0.0
ENST00000300482	412	1.0
ENST00000300482	602	0.7546666666666667
ENST00000300482	610	0.8113333333333332
ENST00000300482	641	0.9956666666666667
ENST00000300482	873	0.264
ENST00000300482	1249	0.0
ENST00000300482	1262	0.9973333333333333
ENST00000300482	1266	0.0
ENST00000300482	1277	0.0003333333333333333
ENST00000300482	1347	0.009666666666666665
ENST00000300482	1359	0.40199999999999997
ENST00000300482	1368	0.5619999999999999
ENST00000300482	1369	0.9993333333333334
ENST00000300482	1412	0.006333333333333333
ENST00000300482	1455	0.6509999999999999
ENST00000265471	237	0.8326666666666666
ENST00000265471	258	0.536
ENST00000265471	274	0.0006666666666666666
ENST00000249750	412	0.9993333333333334
ENST00000280551	274	0.9993333333333334
ENST00000280551	526	0.8263333333333334
ENST00000280551	712	1.0
ENST00000280551	843	0.6666666666666666
ENST00000280551	846	1.0
ENST00000280551	894	0.5830000000000001
ENST00000280551	928	1.0
ENST00000280551	957	0.6629999999999999
ENST00000266079	915	1.0
ENST00000266079	936	0.9986666666666667
ENST00000005756	78	0.9009999999999999
ENST00000013222	114	0.3343333333333333
ENST00000295959	103	0.9883333333333333
ENST00000235329	69	0.6683333333333333
ENST00000235329	393	0.9083333333333332
ENST00000374045	110	0.0036666666666666666
ENST00000361640	320	0.992
ENST00000374647	765	0.9986666666666667
ENST00000374647	816	0.69
ENST00000374647	830	0.9193333333333333
ENST00000374647	952	1.0
ENST00000374647	1013	0.8203333333333332
ENST00000374647	1072	0.7759999999999999
ENST00000299166	104	1.0
ENST00000299166	125	0.8873333333333333
ENST00000264260	350	0.5796666666666667
ENST00000310803	164	0.0013333333333333333
ENST00000252711	65	0.6693333333333333
ENST00000252711	72	0.37966666666666676
ENST00000252711	238	1.0
ENST00000274680	57	0.0006666666666666666
ENST00000274680	166	0.34400000000000003
ENST00000274680	246	0.9963333333333333
ENST00000274680	280	0.9993333333333334
ENST00000274680	427	1.0
ENST00000297151	111	0.549
ENST00000216479	133	0.9873333333333333
ENST00000437198	293	1.0
ENST00000437198	368	1.0
ENST00000373202	492	0.6669999999999999
ENST00000374736	212	0.051
ENST00000374736	219	0.9816666666666668
ENST00000374736	496	1.0
ENST00000374736	638	0.684
ENST00000374736	697	0.6673333333333332
ENST00000374736	771	0.9616666666666666
ENST00000374736	776	1.0
ENST00000374736	825	0.9633333333333333
ENST00000374736	1041	0.9913333333333334
ENST00000374736	1172	1.0
ENST00000374736	1175	0.8613333333333334
ENST00000374736	1341	0.7440000000000001
ENST00000374736	1408	0.9986666666666667
ENST00000374736	1427	0.0
ENST00000374736	1587	1.0
ENST00000374736	1674	0.791
ENST00000367928	112	0.6713333333333332
ENST00000367928	136	0.8923333333333333
ENST00000367928	146	0.6413333333333333
ENST00000367928	157	0.059
ENST00000367928	296	0.11566666666666665
ENST00000367928	325	0.0
ENST00000367928	373	0.0013333333333333333
ENST00000378198	307	0.4076666666666666
ENST00000292147	21	0.0026666666666666666
ENST00000339566	262	0.9996666666666667
ENST00000230568	93	0.0
ENST00000381434	153	0.0003333333333333333
ENST00000381434	201	0.0
ENST00000381434	263	0.002
ENST00000379883	245	1.0
ENST00000379883	546	0.999
ENST00000379883	580	1.0
ENST00000379883	617	1.0
ENST00000379883	773	0.9483333333333333
ENST00000379883	916	0.0003333333333333333
ENST00000262430	69	0.9333333333333332
ENST00000262430	181	0.9986666666666667
ENST00000262430	229	0.6669999999999999
ENST00000262430	259	0.0
ENST00000262430	284	0.001
ENST00000262430	309	1.0
ENST00000262430	335	1.0
ENST00000262430	336	0.846
ENST00000287295	304	0.6673333333333332
ENST00000287295	344	0.878
ENST00000287295	346	1.0
ENST00000287295	515	1.0
ENST00000262441	255	1.0
ENST00000373089	123	0.0
ENST00000371418	246	0.6746666666666666
ENST00000371418	271	1.0
ENST00000371418	342	1.0
ENST00000371418	491	1.0
ENST00000235933	84	0.001
ENST00000357179	379	0.9956666666666667
ENST00000396954	50	0.6666666666666666
ENST00000396954	77	0.9726666666666667
ENST00000252487	92	1.0
ENST00000358301	573	0.0
ENST00000404276	184	0.7669999999999999
ENST00000404276	448	1.0
ENST00000340533	9	0.995
ENST00000379412	203	0.6669999999999999
ENST00000379412	232	1.0
ENST00000297785	152	0.7256666666666667
ENST00000277865	67	1.0
ENST00000277865	126	1.0
ENST00000277865	247	0.999
ENST00000439211	140	1.0
ENST00000352397	117	0.3523333333333334
ENST00000352397	300	0.6666666666666666
ENST00000221130	153	0.9976666666666666
ENST00000221130	199	0.9996666666666667
ENST00000553106	274	0.999
ENST00000553106	337	0.6819999999999999
ENST00000360256	330	0.9979999999999999
ENST00000360256	463	0.0
ENST00000360256	503	0.48100000000000004
ENST00000360256	2257	0.9923333333333333
ENST00000039007	46	0.9963333333333333
ENST00000039007	50	0.9979999999999999
ENST00000039007	135	1.0
ENST00000039007	150	0.9706666666666667
ENST00000039007	166	0.9996666666666667
ENST00000361505	181	0.9893333333333333
ENST00000361505	217	0.7226666666666667
ENST00000361505	227	0.6669999999999999
ENST00000245206	154	1.0
ENST00000245206	393	0.951
ENST00000318560	247	1.0
ENST00000318560	473	0.9993333333333334
ENST00000275493	184	0.0003333333333333333
ENST00000275493	257	0.676
ENST00000275493	282	0.6696666666666666
ENST00000275493	491	0.0
ENST00000275493	521	0.043333333333333335
ENST00000275493	527	0.0006666666666666666
ENST00000373316	180	0.9993333333333334
ENST00000373316	278	1.0
ENST00000373316	282	0.9996666666666667
ENST00000373316	350	0.0013333333333333333
ENST00000373156	123	0.9103333333333333
ENST00000373156	162	0.6753333333333332
ENST00000311907	165	0.0
ENST00000218099	238	1.0
ENST00000218099	282	0.5616666666666666
ENST00000218099	323	0.0
ENST00000218099	331	0.6663333333333333
ENST00000375559	372	0.041666666666666664
ENST00000308192	57	0.028999999999999998
ENST00000308192	89	0.9976666666666666
ENST00000308192	194	0.0016666666666666668
ENST00000308192	253	0.9966666666666667
ENST00000308192	408	0.0
ENST00000308192	420	0.109
ENST00000308192	494	0.6633333333333332
ENST00000308192	523	0.005
ENST00000308192	696	0.47533333333333333
ENST00000253496	448	0.08166666666666667
ENST00000220809	471	1.0
ENST00000425368	74	0.2763333333333333
ENST00000425368	533	0.3753333333333333
ENST00000425368	565	0.010666666666666666
ENST00000425368	566	0.0033333333333333335
ENST00000425368	593	0.9173333333333332
ENST00000425368	612	0.0
ENST00000425368	641	0.002
ENST00000425368	651	0.6626666666666666
ENST00000272190	217	0.0006666666666666666
ENST00000372874	8	0.9666666666666667
ENST00000372874	37	0.09599999999999999
ENST00000372874	80	0.9993333333333334
ENST00000372874	257	1.0
ENST00000372874	276	0.9696666666666666
ENST00000431316	143	0.6656666666666667
ENST00000431316	167	0.033
ENST00000431316	196	0.0006666666666666666
ENST00000285379	252	0.015333333333333332
ENST00000352480	108	0.018666666666666668
ENST00000352480	208	0.6896666666666667
ENST00000352480	256	1.0
ENST00000352480	353	1.0
ENST00000352480	404	0.9686666666666667
ENST00000202917	72	0.08133333333333333
ENST00000202917	91	0.9546666666666667
ENST00000202917	105	0.9476666666666667
ENST00000202917	143	0.0016666666666666668
ENST00000202917	162	0.0
ENST00000202917	242	0.0
ENST00000202917	254	0.6686666666666666
ENST00000202917	297	0.999
ENST00000202917	327	0.6103333333333334
ENST00000296695	37	0.056
ENST00000296695	55	0.444
ENST00000367698	147	0.6699999999999999
ENST00000367698	177	0.719
ENST00000367698	185	0.537
ENST00000367698	240	0.05833333333333334
ENST00000367698	305	0.996
ENST00000355814	60	0.0
ENST00000355814	63	0.3336666666666666
ENST00000355814	67	0.0
ENST00000355814	99	0.999
ENST00000355814	119	0.24933333333333332
ENST00000355814	157	0.4626666666666666
ENST00000355814	180	0.43900000000000006
ENST00000355814	211	1.0
ENST00000355814	218	1.0
ENST00000355814	222	0.6666666666666666
ENST00000355814	236	0.0
ENST00000355814	237	0.0
ENST00000355814	243	0.0
ENST00000355814	245	0.9816666666666666
ENST00000355814	246	0.0
ENST00000355814	254	0.0
ENST00000355814	293	0.0
ENST00000355814	298	0.0003333333333333333
ENST00000355814	300	0.0036666666666666666
ENST00000355814	303	0.0003333333333333333
ENST00000355814	334	0.0
ENST00000355814	338	0.0
ENST00000355814	343	0.6666666666666666
ENST00000355814	355	0.932
ENST00000355814	365	0.6453333333333333
ENST00000355814	374	0.0
ENST00000355814	378	0.662
ENST00000355814	379	0.0
ENST00000355814	403	0.6643333333333333
ENST00000355814	409	0.3176666666666667
ENST00000393078	237	0.008333333333333333
ENST00000393078	290	0.0
ENST00000393078	298	0.0
ENST00000318602	261	0.738
ENST00000318602	277	0.0
ENST00000318602	1031	0.0
ENST00000245907	102	0.004666666666666667
ENST00000245907	314	0.0
ENST00000223642	110	1.0
ENST00000223642	145	1.0
ENST00000223642	239	0.9966666666666667
ENST00000223642	354	0.6829999999999999
ENST00000223642	449	0.20766666666666667
ENST00000223642	473	0.9996666666666667
ENST00000223642	802	0.903
ENST00000223642	928	0.9979999999999999
ENST00000223642	966	0.999
ENST00000223642	1011	0.9986666666666667
ENST00000223642	1033	0.39666666666666667
ENST00000223642	1043	0.08666666666666667
ENST00000223642	1257	0.9696666666666666
ENST00000223642	1310	0.969
ENST00000223642	1437	0.9856666666666666
ENST00000218388	192	0.0
ENST00000376925	30	0.0
ENST00000376925	79	0.0003333333333333333
ENST00000264474	91	0.002
ENST00000311189	86	1.0
ENST00000331163	88	0.03666666666666667
ENST00000331163	99	0.6666666666666666
ENST00000558518	84	0.289
ENST00000558518	117	0.0
ENST00000558518	124	0.0
ENST00000558518	125	0.0
ENST00000558518	130	0.0
ENST00000558518	151	0.0
ENST00000558518	159	0.0
ENST00000558518	189	0.0
ENST00000558518	195	0.0003333333333333333
ENST00000558518	200	0.0
ENST00000558518	257	0.0
ENST00000558518	258	0.082
ENST00000558518	264	0.016
ENST00000558518	274	0.09733333333333333
ENST00000558518	285	0.05533333333333334
ENST00000558518	310	0.4663333333333333
ENST00000558518	330	0.6493333333333333
ENST00000558518	341	0.6663333333333333
ENST00000558518	391	0.06
ENST00000558518	397	0.012666666666666666
ENST00000558518	412	1.0
ENST00000558518	415	0.9266666666666667
ENST00000558518	459	0.666
ENST00000558518	467	0.09100000000000001
ENST00000558518	471	0.0
ENST00000558518	473	0.349
ENST00000558518	486	0.6133333333333333
ENST00000558518	498	0.9406666666666667
ENST00000558518	513	0.0029999999999999996
ENST00000558518	538	0.0
ENST00000558518	572	0.6326666666666666
ENST00000558518	598	0.3263333333333333
ENST00000558518	603	0.005666666666666667
ENST00000558518	609	0.7573333333333334
ENST00000558518	612	0.7813333333333333
ENST00000558518	652	0.668
ENST00000558518	659	0.034333333333333334
ENST00000558518	664	0.0013333333333333333
ENST00000558518	705	0.33466666666666667
ENST00000254122	44	0.6673333333333332
ENST00000323322	39	0.6699999999999999
ENST00000323322	51	0.8853333333333332
ENST00000323322	121	0.9793333333333333
ENST00000220616	181	0.6666666666666666
ENST00000220616	341	0.0
ENST00000220616	734	0.6656666666666666
ENST00000220616	815	0.4463333333333333
ENST00000220616	861	0.3293333333333333
ENST00000220616	988	0.0016666666666666668
ENST00000220616	1028	0.649
ENST00000220616	1063	0.8043333333333335
ENST00000220616	1066	0.7313333333333333
ENST00000220616	1165	0.0
ENST00000220616	1222	0.0006666666666666666
ENST00000220616	1312	0.85
ENST00000220616	1498	0.428
ENST00000220616	1513	0.27399999999999997
ENST00000220616	1707	0.009333333333333334
ENST00000220616	1708	0.0
ENST00000220616	1729	0.749
ENST00000220616	1790	0.0006666666666666666
ENST00000220616	1838	0.0
ENST00000220616	1974	0.0029999999999999996
ENST00000220616	1999	0.0016666666666666668
ENST00000220616	2091	0.6736666666666666
ENST00000220616	2132	0.030333333333333334
ENST00000220616	2189	0.0
ENST00000220616	2296	0.004666666666666667
ENST00000220616	2379	0.0
ENST00000220616	2422	0.6076666666666667
ENST00000220616	2472	1.0
ENST00000220616	2501	0.001
ENST00000220616	2526	1.0
ENST00000220616	2530	1.0
ENST00000220616	2547	0.8416666666666668
ENST00000220616	2616	0.457
ENST00000449264	84	0.0
ENST00000449498	137	0.0
ENST00000449498	163	0.9993333333333334
ENST00000380232	60	0.0
