hgnc	rvis	rvis_percentile
IKBKB	-0.014910255	49.26811638
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
CASK	-1.51705173	4.733727811
UQCRQ	-0.004123527	50.0993916
CASQ2	-0.437744673	24.40214445
CASQ2	-0.437744673	24.40214445
CASQ2	-0.437744673	24.40214445
CASQ2	-0.437744673	24.40214445
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NPC1	-0.785205458	13.19197639
NDUFA1	0.183180714	64.20118343
SPTLC1	-0.532560312	20.46864647
SPTLC1	-0.532560312	20.46864647
SPTLC1	-0.532560312	20.46864647
SPTLC1	-0.532560312	20.46864647
SPTLC1	-0.532560312	20.46864647
SPTLC2	-0.635655759	17.21583037
SPTLC2	-0.635655759	17.21583037
SPTLC2	-0.635655759	17.21583037
TCAP	0.135051185	59.83374496
OGT	-1.418115946	5.621301775
OGT	-1.418115946	5.621301775
OGT	-1.418115946	5.621301775
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
PMM2	0.363726507	72.39322932
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
FANCA	0.041456385	53.27389916
HDAC3	-0.480543862	22.53478706
HDAC3	-0.480543862	22.53478706
CAPN5	0.512424089	78.83862418
CAPN5	0.512424089	78.83862418
FGF10	0.028209476	52.35829167
FGF10	0.028209476	52.35829167
FGF10	0.028209476	52.35829167
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RS1	-0.190297223	39.34911243
RNF113A	-0.055263774	48.07692308
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
KDM6A	-1.538895372	4.585798817
MEFV	1.785797293	97.56641166
MEFV	1.785797293	97.56641166
MEFV	1.785797293	97.56641166
PRPF4	-0.461799565	23.29377748
NDUFS4	0.113963029	58.38804891
MAP3K7	-0.936670933	9.98735016
MAP3K7	-0.936670933	9.98735016
MAP3K7	-0.936670933	9.98735016
MAP3K7	-0.936670933	9.98735016
MAP3K7	-0.936670933	9.98735016
MAP3K7	-0.936670933	9.98735016
PRPF3	-0.704855238	15.34244925
PRPF3	-0.704855238	15.34244925
PRPF3	-0.704855238	15.34244925
PRPF3	-0.704855238	15.34244925
TBX1	-0.780147738	13.30040359
CACNA1G	-2.565908933	0.999939763
CACNA1G	-2.565908933	0.999939763
CACNA1G	-2.565908933	0.999939763
CACNA1G	-2.565908933	0.999939763
CACNA1G	-2.565908933	0.999939763
CACNA1G	-2.565908933	0.999939763
CACNA1G	-2.565908933	0.999939763
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
KCNQ2	-1.249109188	5.909282573
CA12	0.143948573	60.3457623
NDUFB3	0.190037553	63.24317812
NDUFA2	0.300627779	69.28498283
NARS1	NA	NA
NARS1	NA	NA
NARS1	NA	NA
SPOP	-0.400723925	26.22131197
SPOP	-0.400723925	26.22131197
SPOP	-0.400723925	26.22131197
SPOP	-0.400723925	26.22131197
SPOP	-0.400723925	26.22131197
SPOP	-0.400723925	26.22131197
ORC4	-0.01631243	49.17173664
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
PRKN	NA	NA
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
OPA1	-0.916527384	10.37889284
KDM1A	-1.13381549	7.216432745
KDM1A	-1.13381549	7.216432745
KDM1A	-1.13381549	7.216432745
KDM1A	-1.13381549	7.216432745
PLOD3	0.969962595	90.52466719
JAK2	-1.303500352	5.33702789
UGDH	-0.184852568	37.79290404
UGDH	-0.184852568	37.79290404
HCN1	-1.087263615	7.866995964
HCN1	-1.087263615	7.866995964
HCN1	-1.087263615	7.866995964
HCN1	-1.087263615	7.866995964
HCN1	-1.087263615	7.866995964
HCN1	-1.087263615	7.866995964
HCN1	-1.087263615	7.866995964
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
DKC1	-0.874229933	12.86982249
SH2D1A	0.001860633	51.92307692
SH2D1A	0.001860633	51.92307692
RNASEH1	-0.448990697	23.8901271
DEPDC5	-1.178118483	6.728510331
DNAJB6	-0.088474859	44.17806156
DNAJB6	-0.088474859	44.17806156
DNAJB6	-0.088474859	44.17806156
DNAJB6	-0.088474859	44.17806156
DNAJB6	-0.088474859	44.17806156
NDUFS7	0.295313735	68.94163002
NDUFS7	0.295313735	68.94163002
NDUFS7	0.295313735	68.94163002
NDUFS2	-0.107377812	42.70224685
NDUFS2	-0.107377812	42.70224685
NDUFS2	-0.107377812	42.70224685
NDUFS2	-0.107377812	42.70224685
NDUFS6	-0.009435972	49.65363532
NDUFS6	-0.009435972	49.65363532
CDC45	-0.510069362	21.26980302
CDC45	-0.510069362	21.26980302
CDC45	-0.510069362	21.26980302
CDC45	-0.510069362	21.26980302
CDC45	-0.510069362	21.26980302
NDUFS3	-0.398536759	26.31166797
NDUFS3	-0.398536759	26.31166797
NDUFS3	-0.398536759	26.31166797
NDUFS3	-0.398536759	26.31166797
EED	-0.385728038	26.99234986
EED	-0.385728038	26.99234986
SF3B1	-1.527503263	3.788928378
SF3B1	-1.527503263	3.788928378
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
SNRNP200	-3.669676915	0.403590145
RP2	0.307208079	68.63905325
RP2	0.307208079	68.63905325
RP2	0.307208079	68.63905325
RP2	0.307208079	68.63905325
RNASEH2A	0.054447414	54.17745919
RNASEH2A	0.054447414	54.17745919
RNASEH2A	0.054447414	54.17745919
IDH1	-0.202191696	36.75682188
SCO1	-0.262327966	33.34738871
SCO1	-0.262327966	33.34738871
GABBR2	-1.244577745	5.993614842
GABBR2	-1.244577745	5.993614842
GABBR2	-1.244577745	5.993614842
PAK3	-0.465231671	25.73964497
PAK3	-0.465231671	25.73964497
PAK3	-0.465231671	25.73964497
B3GAT3	-0.342148131	29.11872779
B3GAT3	-0.342148131	29.11872779
B3GAT3	-0.342148131	29.11872779
B3GAT3	-0.342148131	29.11872779
B3GAT3	-0.342148131	29.11872779
SEC24D	0.285147276	68.39347027
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
MFN2	-1.563757505	3.578097705
VAPB	-0.062856836	45.99722908
NDUFC2	-0.020681101	48.8946449
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
FARS2	0.022734712	51.91253539
PARN	-0.026155161	48.44888862
PARN	-0.026155161	48.44888862
SGPL1	-1.066173707	8.132040239
ABCA1	-1.77786771	2.620324077
ABCA1	-1.77786771	2.620324077
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
ETHE1	-0.211874143	36.24480453
STAMBP	0.053665262	54.08710319
STAMBP	0.053665262	54.08710319
DDX58	-0.258121726	33.60038552
DDX58	-0.258121726	33.60038552
DDX58	-0.258121726	33.60038552
MLYCD	0.17471687	62.28540449
MLYCD	0.17471687	62.28540449
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
AIFM1	-0.32033067	32.5443787
LGI1	-1.014153377	8.782603458
LGI1	-1.014153377	8.782603458
CHEK2	0.322951443	70.3391362
CHEK2	0.322951443	70.3391362
CHEK2	0.322951443	70.3391362
CHEK2	0.322951443	70.3391362
CYB5A	0.011651944	51.1776399
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
GLUD1	-0.955417825	9.692187218
CYB5R3	-0.003503393	50.14758147
CYB5R3	-0.003503393	50.14758147
CYB5R3	-0.003503393	50.14758147
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
PAH	0.146132543	60.50840311
