uniprot_id	fraction
A6NGS2	0.05384615384615385
A6NH11	0.19243986254295534
A6NH52	0.004694835680751174
A6NH57	0.00558659217877095
A6NHG4	0.6417910447761194
A6NHN6	0.03160270880361174
A6NHP3	0.36069651741293535
A6NHQ2	0.1497005988023952
A6NHR9	0.061845386533665836
A6NHT5	0.11764705882352941
A6NHZ5	0.029182879377431907
A6NI03	0.004454342984409799
A6NI28	0.06521739130434782
A6NI61	0.004524886877828055
A6NI87	0.05371900826446281
A6NIH7	0.03187250996015936
A6NIK2	0.5205479452054794
A6NIM6	0.0034542314335060447
A6NIR3	0.030612244897959183
A6NIV6	0.0035714285714285713
A6NIX2	0.06744186046511629
A6NJ08	0.18269230769230768
A6NJ46	0.04150943396226415
A6NJG2	0.20634920634920634
A6NJT0	0.15630885122410546
A6NJV1	0.004975124378109453
A6NJZ7	0.3843807199511898
A6NK06	0.002079002079002079
A6NK53	0.0014925373134328358
A6NK58	0.3593073593073593
A6NKB5	0.009358914365933552
A6NKC9	0.0022172949002217295
A6NKD2	0.19155844155844157
A6NKD9	0.2577565632458234
A6NKF2	0.05339805825242718
A6NKF7	0.34355828220858897
A6NKP2	0.31990521327014215
A6NKT7	0.03924914675767918
A6NKW6	0.00625
A6NL88	0.17657992565055763
A6NLC5	0.016
A6NLE4	0.029069767441860465
A6NLJ0	0.21978021978021978
A6NLP5	0.3386243386243386
A6NLU0	0.027874564459930314
A6NLU5	0.08070175438596491
A6NM28	0.28846153846153844
A6NMD2	0.015822784810126583
A6NMK7	0.00558659217877095
A6NMK8	0.020560747663551402
A6NMT0	0.04664723032069971
A6NMX2	0.07024793388429752
A6NN14	0.001597444089456869
A6NNA5	0.034220532319391636
A6NNE9	0.0472636815920398
A6NNL5	0.10828025477707007
A6NNP5	0.009345794392523364
A6NNS2	0.009615384615384616
A6NNT2	8.764241893076249e-4
A6NNW6	0.0176
A6NNX1	0.16304347826086957
A6NP61	0.006230529595015576
A6QL63	0.12228260869565218
A6QL64	0.02402088772845953
A6XGL0	0.043478260869565216
A7E2F4	0.15055467511885895
A7E2S9	0.003875968992248062
A7E2V4	0.1437125748502994
A7MBM2	0.028551034975017844
A7MCY6	0.014634146341463415
A7XYQ1	0.014891179839633447
A8K4G0	0.004975124378109453
A8K855	0.003179650238473768
A8K8V0	0.012345679012345678
A8K979	0.01447178002894356
A8MPS7	0.2476780185758514
A8MQ14	0.010091743119266056
A8MQ27	0.5477477477477477
A8MQT2	0.20729684908789386
A8MSI8	0.01282051282051282
A8MT33	0.012396694214876033
A8MT65	0.001838235294117647
A8MT69	0.037037037037037035
A8MTL0	0.013513513513513514
A8MTQ0	0.027888446215139442
A8MUK1	0.3622641509433962
A8MV65	0.006134969325153374
A8MVW0	0.07263922518159806
A8MW92	0.02261553588987217
A8MW99	0.11428571428571428
A8MWY0	0.008746355685131196
A8MXT2	0.01488095238095238
A8MXV4	0.08
A8MYP8	0.26877470355731226
A8MYU2	8.703220191470844e-4
A8MYV0	0.25
A8MYZ0	0.19782608695652174
A8MYZ5	0.037383177570093455
A8MZ36	0.016611295681063124
A9UHW6	0.018018018018018018
B0FP48	0.19391634980988592
B0I1T2	0.009823182711198428
B0YJ81	0.020833333333333332
B1AJZ9	0.00141643059490085
B1AKI9	0.05172413793103448
B1AL88	0.015283842794759825
B1ANS9	0.0027752081406105457
B2CW77	0.016853932584269662
B2RC85	0.09885057471264368
B2RTY4	0.006279434850863423
B2RUY7	0.009009009009009009
B2RV13	0.006097560975609756
B2RXF0	0.13421052631578947
B3KU38	0.007104795737122558
B4DS77	0.11320754716981132
B4DU55	0.0017761989342806395
B4E2M5	0.00398406374501992
B5MCY1	0.005170630816959669
B5ME19	0.48358862144420134
B7Z1M9	0.2096317280453258
B7Z3J9	0.12643678160919541
B7ZAQ6	0.08351648351648351
B7ZBB8	0.12569832402234637
B9A014	0.00398406374501992
B9EJG8	0.03614457831325301
C9J069	0.1680327868852459
C9J1S8	0.37168141592920356
C9J3V5	0.23333333333333334
C9J6K1	0.16666666666666666
C9J798	0.6114570361145704
C9JCN9	0.17567567567567569
C9JH25	0.18798665183537264
C9JI98	0.5227272727272727
C9JJ37	0.10652920962199312
C9JLJ4	0.37924528301886795
C9JR72	0.09388646288209607
C9JTQ0	0.3815789473684211
C9JUS6	0.058823529411764705
C9JVI0	0.39433962264150946
C9JVW0	0.1267605633802817
D6R9N7	0.12641509433962264
D6RA61	0.27358490566037735
D6RBQ6	0.3339622641509434
D6RCP7	0.4056603773584906
D6RGH6	0.05974025974025974
E2RYF6	0.0011280315848843769
E5RJM6	0.41102756892230574
E9PI22	0.017921146953405017
E9PIF3	0.14905149051490515
E9PJ23	0.08235294117647059
E9PJI5	0.07317073170731707
E9PKD4	0.06571428571428571
E9PQ53	0.07017543859649122
E9PQR5	0.1111111111111111
E9PRG8	0.13008130081300814
F2Z333	0.6504424778761062
F5GYI3	0.06561679790026247
F5H284	0.5426829268292683
F5H4A9	0.15384615384615385
F8VTS6	0.010452961672473868
F8W1W9	0.09324009324009325
F8WBI6	0.1962025316455696
F8WFD2	0.16857142857142857
H0YL14	0.02877697841726619
H3BNL8	0.008695652173913044
H3BPF8	0.0128
H3BPM6	0.004484304932735426
H3BQB6	0.007246376811594203
H3BQJ8	0.028985507246376812
H3BQL2	0.03328050713153724
H3BQW9	0.2204724409448819
H3BRN8	0.008264462809917356
H3BS89	0.20068027210884354
H3BSY2	0.0015822784810126582
H3BUK9	0.1875
H3BV12	0.061708860759493674
H3BV60	0.3037974683544304
H7C241	0.1261682242990654
H7C350	0.0845771144278607
I6L899	0.06656101426307448
L0R819	0.19791666666666666
M0QZC1	0.22492401215805471
M0QZD8	0.13808940600122474
M0R2J8	0.005608524957936063
O00110	0.13551401869158877
O00115	0.016666666666666666
O00116	0.0486322188449848
O00139	0.141643059490085
O00141	0.02088167053364269
O00144	0.14382402707275804
O00148	0.1522248243559719
O00151	0.030395136778115502
O00154	0.039473684210526314
O00155	0.2299168975069252
O00161	0.023696682464454975
O00167	0.04275092936802974
O00168	0.05434782608695652
O00178	0.13303437967115098
O00180	0.03571428571428571
O00182	0.0028169014084507044
O00186	0.028716216216216218
O00189	0.002207505518763797
O00192	0.002079002079002079
O00193	0.04371584699453552
O00198	0.32967032967032966
O00203	0.008226691042047532
O00204	0.024657534246575342
O00206	0.0023837902264600714
O00212	0.11904761904761904
O00213	0.028169014084507043
O00214	0.0031545741324921135
O00217	0.05238095238095238
O00219	0.09584086799276673
O00221	0.024
O00222	0.0011013215859030838
O00231	0.05687203791469194
O00232	0.03508771929824561
O00233	0.07174887892376682
O00237	0.004379562043795621
O00238	0.013944223107569721
O00241	0.002512562814070352
O00253	0.007575757575757576
O00255	0.11707317073170732
O00257	0.0875
O00264	0.06153846153846154
O00267	0.035878564857405704
O00268	0.03963133640552995
O00273	0.0030211480362537764
O00287	0.007352941176470588
O00291	0.023143683702989394
O00292	0.06284153005464481
O00294	0.01845018450184502
O00299	0.004149377593360996
O00303	0.0700280112044818
O00305	0.05576923076923077
O00308	0.017241379310344827
O00311	0.006968641114982578
O00321	0.06140350877192982
O00327	0.07667731629392971
O00329	0.1475095785440613
O00339	0.008368200836820083
O00341	0.0017857142857142857
O00358	0.10991957104557641
O00398	0.0943952802359882
O00399	0.021052631578947368
O00400	0.03278688524590164
O00401	0.06534653465346535
O00408	0.12114771519659936
O00409	0.03877551020408163
O00410	0.04102096627164995
O00411	0.00894308943089431
O00418	0.008275862068965517
O00422	0.13071895424836602
O00423	0.05030674846625767
O00425	0.012089810017271158
O00429	0.09510869565217392
O00442	0.01092896174863388
O00443	0.005931198102016607
O00444	0.01134020618556701
O00445	0.023316062176165803
O00451	0.16163793103448276
O00459	0.017857142857142856
O00469	0.008141112618724558
O00470	0.1794871794871795
O00472	0.015625
O00482	0.0036968576709796672
O00487	0.2032258064516129
O00488	0.11940298507462686
O00499	0.003372681281618887
O00505	0.12284069097888675
O00506	0.09389671361502347
O00507	0.09823874755381605
O00519	0.05008635578583765
O00541	0.006802721088435374
O00548	0.0954356846473029
O00555	0.17358339984038307
O00560	0.003355704697986577
O00562	0.09163987138263666
O00567	0.016835016835016835
O00570	0.20460358056265984
O00592	0.01971326164874552
O00622	0.026246719160104987
O00626	0.010752688172043012
O00628	0.06501547987616099
O00629	0.06525911708253358
O00634	0.017241379310344827
O00635	0.004301075268817204
O00712	0.09523809523809523
O00716	0.05161290322580645
O00743	0.1901639344262295
O00744	0.017994858611825194
O00748	0.0017889087656529517
O00750	0.014075887392900856
O00754	0.043521266073194856
O00755	0.017191977077363897
O00763	0.004475183075671277
O00764	0.13141025641025642
O00767	0.10863509749303621
O14494	0.04929577464788732
O14495	0.06109324758842444
O14503	0.038834951456310676
O14508	0.08080808080808081
O14511	0.01764705882352941
O14514	0.1691919191919192
O14519	0.1826086956521739
O14520	0.0029239766081871343
O14522	0.01457321304649549
O14524	0.01126126126126126
O14526	0.00562429696287964
O14529	0.05518169582772544
O14530	0.004424778761061947
O14531	0.008741258741258742
O14543	0.19555555555555557
O14544	0.026168224299065422
O14556	0.0024509803921568627
O14558	0.1625
O14562	0.038834951456310676
O14569	0.018018018018018018
O14576	0.015503875968992248
O14578	0.0123334977799704
O14579	0.00974025974025974
O14593	0.0038461538461538464
O14594	0.07267221801665405
O14595	0.055350553505535055
O14602	0.2708333333333333
O14604	0.11363636363636363
O14607	0.11284335560504825
O14617	0.03469210754553339
O14618	0.0072992700729927005
O14626	0.003134796238244514
O14627	0.02112676056338028
O14638	0.001142857142857143
O14639	0.006426735218508998
O14640	0.008633093525179856
O14641	0.006793478260869565
O14646	0.07543859649122807
O14647	0.07549234135667396
O14649	0.41116751269035534
O14662	0.015384615384615385
O14668	0.0045871559633027525
O14669	0.0049504950495049506
O14672	0.06417112299465241
O14681	0.041176470588235294
O14682	0.03904923599320883
O14683	0.14285714285714285
O14684	0.18421052631578946
O14715	0.18810198300283287
O14717	0.0025575447570332483
O14727	0.008012820512820512
O14730	0.0038535645472061657
O14732	0.06944444444444445
O14733	0.14797136038186157
O14735	0.014084507042253521
O14744	0.08163265306122448
O14746	0.2040636042402827
O14753	0.04119850187265917
O14757	0.0021008403361344537
O14763	0.015909090909090907
O14764	0.0752212389380531
O14770	0.1488469601677149
O14771	0.0784313725490196
O14773	0.003552397868561279
O14775	0.0379746835443038
O14776	0.05919854280510018
O14777	0.012461059190031152
O14782	0.05674653215636822
O14786	0.0021668472372697724
O14787	0.32998885172798215
O14788	0.012618296529968454
O14792	0.0781758957654723
O14795	0.0031426775612822125
O14802	0.025179856115107913
O14807	0.14903846153846154
O14810	0.014925373134328358
O14813	0.16901408450704225
O14818	0.25
O14827	0.025869037995149554
O14828	0.002881844380403458
O14829	0.07044410413476264
O14842	0.04666666666666667
O14862	0.0029154518950437317
O14863	0.002331002331002331
O14874	0.04854368932038835
O14880	0.03289473684210526
O14893	0.007142857142857143
O14894	0.015228426395939087
O14896	0.04068522483940043
O14904	0.038356164383561646
O14907	0.024193548387096774
O14908	0.06306306306306306
O14910	0.004291845493562232
O14917	0.0362381363244176
O14920	0.056878306878306875
O14924	0.0034554250172771253
O14926	0.028455284552845527
O14929	0.007159904534606206
O14931	0.009950248756218905
O14936	0.1447084233261339
O14949	0.07317073170731707
O14950	0.011627906976744186
O14965	0.02481389578163772
O14966	0.03940886699507389
O14967	0.001639344262295082
O14974	0.040776699029126215
O14975	0.0064516129032258064
O14976	0.02212051868802441
O14977	0.020089285714285716
O14979	0.02142857142857143
O14980	0.17553688141923435
O14981	0.04434829637641969
O14983	0.006993006993006993
O14986	0.040740740740740744
O15015	0.015283842794759825
O15016	0.0024671052631578946
O15020	0.021338912133891212
O15031	0.023394994559303592
O15033	0.0036452004860267314
O15034	0.025665399239543727
O15037	0.01327433628318584
O15040	0.007087172218284904
O15042	0.08843537414965986
O15049	0.011029411764705883
O15050	0.0020512820512820513
O15054	0.13329275715155203
O15055	0.0015936254980079682
O15056	0.012032085561497326
O15061	0.07603833865814696
O15062	0.008862629246676515
O15066	0.030789825970548863
O15067	0.0014947683109118087
O15068	0.02198768689533861
O15072	0.0016597510373443983
O15075	0.0945945945945946
O15079	0.012145748987854251
O15083	0.011494252873563218
O15084	0.015194681861348529
O15085	0.01971090670170828
O15091	0.0017152658662092624
O15105	0.04225352112676056
O15111	0.052348993288590606
O15116	0.03007518796992481
O15118	0.004694835680751174
O15120	0.014388489208633094
O15121	0.04024767801857585
O15123	0.020161290322580645
O15127	0.0243161094224924
O15143	0.06989247311827956
O15144	0.05333333333333334
O15151	0.0836734693877551
O15156	0.06679035250463822
O15162	0.006289308176100629
O15164	0.04476190476190476
O15169	0.0069605568445475635
O15173	0.03139013452914798
O15178	0.02528735632183908
O15194	0.06159420289855073
O15195	0.004672897196261682
O15209	0.06466876971608833
O15211	0.014157014157014158
O15212	0.07751937984496124
O15213	0.003278688524590164
O15226	0.09565217391304348
O15228	0.0014705882352941176
O15229	0.018518518518518517
O15230	0.015967523680649527
O15232	0.00411522633744856
O15234	0.015647226173541962
O15239	0.17142857142857143
O15240	0.07317073170731707
O15243	0.07633587786259542
O15247	0.044534412955465584
O15258	0.08673469387755102
O15260	0.15985130111524162
O15263	0.03125
O15264	0.021917808219178082
O15266	0.0821917808219178
O15269	0.010570824524312896
O15270	0.014234875444839857
O15287	0.00482315112540193
O15294	0.3107074569789675
O15296	0.0014792899408284023
O15297	0.12727272727272726
O15303	0.11744583808437856
O15304	0.08
O15321	0.033003300330033
O15327	0.003246753246753247
O15342	0.012345679012345678
O15344	0.12893553223388307
O15347	0.03
O15350	0.06918238993710692
O15353	0.015432098765432098
O15355	0.1978021978021978
O15357	0.007154213036565978
O15360	6.872852233676976e-4
O15370	0.26031746031746034
O15371	0.06751824817518248
O15372	0.019886363636363636
O15374	0.006160164271047228
O15375	0.0019801980198019802
O15379	0.25934579439252337
O15381	0.01985981308411215
O15382	0.01020408163265306
O15389	0.0018148820326678765
O15391	0.11827956989247312
O15394	0.013142174432497013
O15399	0.2312874251497006
O15403	0.03824091778202677
O15405	0.003472222222222222
O15409	0.04895104895104895
O15427	0.0064516129032258064
O15431	0.042105263157894736
O15438	0.0019646365422396855
O15440	0.027139874739039668
O15442	0.1687116564417178
O15466	0.026595744680851064
O15480	0.02601156069364162
O15484	0.003125
O15488	0.003992015968063872
O15496	0.20606060606060606
O15498	0.030303030303030304
O15499	0.07804878048780488
O15503	0.10830324909747292
O15511	0.052980132450331126
O15514	0.035211267605633804
O15516	0.001182033096926714
O15519	0.004166666666666667
O15520	0.019230769230769232
O15522	0.06276150627615062
O15523	0.35454545454545455
O15524	0.35071090047393366
O15525	0.20987654320987653
O15527	0.008695652173913044
O15528	0.023622047244094488
O15529	0.017341040462427744
O15530	0.31115107913669066
O15533	0.017857142857142856
O15534	0.004651162790697674
O15537	0.14285714285714285
O15541	0.14868804664723032
O15547	0.0045351473922902496
O15550	0.03283369022127052
O15551	0.06363636363636363
O15552	0.0030303030303030303
O43143	0.33081761006289306
O43148	0.004201680672268907
O43149	0.00911854103343465
O43150	0.05765407554671968
O43151	0.11086350974930362
O43155	0.004545454545454545
O43156	0.0027548209366391185
O43157	0.010304449648711944
O43166	0.02383592017738359
O43167	0.005738880918220947
O43172	0.03639846743295019
O43174	0.030181086519114688
O43182	0.045174537987679675
O43184	0.007700770077007701
O43186	0.0033444816053511705
O43187	0.0016
O43189	0.01763668430335097
O43193	0.13349514563106796
O43196	0.002398081534772182
O43237	0.0020325203252032522
O43240	0.021739130434782608
O43242	0.07303370786516854
O43248	0.019736842105263157
O43252	0.019230769230769232
O43255	0.08024691358024691
O43264	0.011553273427471117
O43272	0.056666666666666664
O43278	0.003780718336483932
O43283	0.021739130434782608
O43286	0.11855670103092783
O43290	0.04625
O43291	0.011904761904761904
O43292	0.027375201288244767
O43293	0.05066079295154185
O43294	0.05422993492407809
O43295	0.00545950864422202
O43298	0.0835117773019272
O43300	0.01937984496124031
O43301	0.017777777777777778
O43306	0.0488013698630137
O43309	0.0016556291390728477
O43310	0.013377926421404682
O43312	0.011920529801324504
O43314	0.050683829444891394
O43318	0.07095709570957096
O43320	0.3719806763285024
O43347	0.09944751381215469
O43353	0.06851851851851852
O43364	0.031914893617021274
O43365	0.07223476297968397
O43374	0.589041095890411
O43390	0.03317535545023697
O43395	0.02635431918008785
O43396	0.01384083044982699
O43399	0.009708737864077669
O43402	0.04285714285714286
O43405	0.007272727272727273
O43414	0.08902077151335312
O43422	0.03153745072273324
O43424	9.930486593843098e-4
O43427	0.07967032967032966
O43432	0.029022082018927444
O43435	0.07788944723618091
O43439	0.0380794701986755
O43447	0.07909604519774012
O43448	0.0024752475247524753
O43451	0.0016155088852988692
O43462	0.06358381502890173
O43463	0.36650485436893204
O43464	0.10480349344978165
O43488	0.025069637883008356
O43497	0.12578880942364326
O43505	0.17590361445783131
O43508	0.024096385542168676
O43513	0.017167381974248927
O43525	0.08486238532110092
O43526	0.22018348623853212
O43541	0.006048387096774193
O43542	0.002890173410404624
O43559	0.016260162601626018
O43566	0.045936395759717315
O43567	0.005249343832020997
O43570	0.00847457627118644
O43572	0.006042296072507553
O43581	0.10173697270471464
O43583	0.005050505050505051
O43586	0.05048076923076923
O43592	0.006237006237006237
O43597	0.01904761904761905
O43598	0.1781609195402299
O43603	0.06201550387596899
O43612	0.29770992366412213
O43614	0.01126126126126126
O43623	0.014925373134328358
O43633	0.036036036036036036
O43638	0.0030303030303030303
O43639	0.05
O43657	0.036734693877551024
O43660	0.048638132295719845
O43665	0.016574585635359115
O43670	0.03347280334728033
O43674	0.031746031746031744
O43677	0.02631578947368421
O43678	0.050505050505050504
O43679	0.02680965147453083
O43680	0.0893854748603352
O43681	0.08045977011494253
O43683	0.003686635944700461
O43684	0.06402439024390244
O43688	0.05555555555555555
O43692	0.027131782945736434
O43707	0.09220636663007684
O43709	0.010676156583629894
O43711	0.21649484536082475
O43715	0.06578947368421052
O43716	0.058823529411764705
O43719	0.06357615894039735
O43734	0.012195121951219513
O43736	0.019011406844106463
O43739	0.1375
O43741	0.007352941176470588
O43745	0.01020408163265306
O43747	0.06690997566909976
O43759	0.09012875536480687
O43760	0.12946428571428573
O43761	0.4366812227074236
O43763	0.15845070422535212
O43765	0.07667731629392971
O43776	0.012773722627737226
O43790	0.05761316872427984
O43791	0.21657754010695188
O43795	0.011443661971830986
O43805	0.07563025210084033
O43808	0.006514657980456026
O43809	0.31718061674008813
O43815	0.001282051282051282
O43822	0.04296875
O43823	0.002890173410404624
O43824	0.38372093023255816
O43825	0.0071090047393364926
O43829	0.0066815144766146995
O43837	0.005194805194805195
O43847	0.023457862728062554
O43854	0.016666666666666666
O43865	0.17358490566037735
O43895	0.01483679525222552
O43896	0.009066183136899365
O43909	0.02720348204570185
O43914	0.017699115044247787
O43915	0.01977401129943503
O43916	0.23357664233576642
O43918	0.023853211009174313
O43921	0.18309859154929578
O43924	0.07333333333333333
O43929	0.0022935779816513763
O43934	0.004454342984409799
O60216	0.07131537242472266
O60220	0.10309278350515463
O60229	0.022103148024112524
O60231	0.04130643611911623
O60232	0.04522613065326633
O60235	0.0023923444976076554
O60237	0.026476578411405296
O60238	0.0045662100456621
O60239	0.026373626373626374
O60241	0.07823343848580441
O60242	0.005913272010512484
O60243	0.24087591240875914
O60244	0.11485557083906466
O60245	0.12628624883068287
O60248	0.08583690987124463
O60256	0.051490514905149054
O60258	0.25462962962962965
O60264	0.10171102661596958
O60268	0.0024330900243309003
O60271	0.0408781226343679
O60279	0.017488076311605722
O60284	0.007640878701050621
O60285	0.048411497730711045
O60287	0.0048436811977102595
O60290	0.003421727972626176
O60291	0.012681159420289856
O60292	0.01291409320606401
O60293	0.004022121669180492
O60294	0.018950437317784258
O60296	0.006564551422319475
O60299	0.10549777117384844
O60303	0.001854140914709518
O60306	0.07474747474747474
O60307	0.09396485867074103
O60312	0.03402268178785857
O60313	0.010416666666666666
O60318	0.01818181818181818
O60320	0.11688311688311688
O60330	0.006437768240343348
O60331	0.12425149700598802
O60336	0.04227212681638045
O60337	0.06373626373626373
O60341	0.1396713615023474
O60343	0.013097072419106317
O60346	0.0221316249271986
O60347	0.007741935483870968
O60353	0.0028328611898017
O60359	0.1492063492063492
O60381	0.021400778210116732
O60391	0.10354745925215723
O60403	0.0031746031746031746
O60422	0.1659919028340081
O60423	0.005384615384615384
O60447	0.0012345679012345679
O60449	5.807200929152149e-4
O60462	0.011815252416756176
O60469	0.010437375745526839
O60476	0.0327613104524181
O60477	0.011826544021024968
O60478	0.002506265664160401
O60479	0.10104529616724739
O60481	0.16059957173447537
O60486	0.10778061224489796
O60493	0.12962962962962962
O60499	0.012048192771084338
O60500	0.028203062046736505
O60502	0.05021834061135371
O60503	0.032520325203252036
O60507	0.008108108108108109
O60508	0.0051813471502590676
O60512	0.035623409669211195
O60513	0.0029069767441860465
O60518	9.049773755656109e-4
O60519	0.15833333333333333
O60522	0.01097328244274809
O60524	0.01486988847583643
O60542	0.1346153846153846
O60547	0.03225806451612903
O60548	0.06464646464646465
O60551	0.010040160642570281
O60563	0.04132231404958678
O60565	0.09239130434782608
O60566	9.523809523809524e-4
O60568	0.006775067750677507
O60573	0.12244897959183673
O60583	0.07397260273972603
O60602	0.0011655011655011655
O60609	0.0725
O60610	0.00550314465408805
O60636	0.027149321266968326
O60637	0.02766798418972332
O60641	0.017640573318632856
O60645	0.052348993288590606
O60662	0.0016501650165016502
O60663	0.13681592039800994
O60667	0.041025641025641026
O60674	0.0017667844522968198
O60675	0.20512820512820512
O60682	0.06796116504854369
O60683	0.07975460122699386
O60684	0.09888059701492537
O60687	0.0064516129032258064
O60688	0.226890756302521
O60701	0.03441295546558704
O60704	0.015915119363395226
O60706	0.058102001291155586
O60711	0.0025906735751295338
O60716	0.006198347107438017
O60721	9.099181073703367e-4
O60725	0.3274647887323944
O60729	0.01606425702811245
O60733	0.0037220843672456576
O60739	0.10619469026548672
O60741	0.13595505617977527
O60749	0.007707129094412331
O60755	0.296195652173913
O60762	0.038461538461538464
O60763	0.011434511434511435
O60765	0.0049586776859504135
O60784	0.03861788617886179
O60806	0.017857142857142856
O60812	0.030716723549488054
O60814	0.15079365079365079
O60825	0.06732673267326733
O60826	0.09409888357256778
O60828	0.16226415094339622
O60830	0.2558139534883721
O60831	0.5393258426966292
O60832	0.26459143968871596
O60840	0.06929691451694486
O60841	0.01639344262295082
O60844	0.011976047904191617
O60858	0.002457002457002457
O60861	0.004201680672268907
O60869	0.013513513513513514
O60879	0.004541326067211626
O60880	0.2421875
O60884	0.050970873786407765
O60888	0.027932960893854747
O60890	0.09850374064837905
O60902	0.09667673716012085
O60906	0.002364066193853428
O60907	0.21490467937608318
O60909	0.03225806451612903
O60925	0.08196721311475409
O60927	0.007936507936507936
O60928	0.022222222222222223
O60930	0.024475524475524476
O60934	0.001326259946949602
O60936	0.04807692307692308
O60939	0.004651162790697674
O60941	0.006379585326953748
O60942	0.011725293132328308
O75022	0.006339144215530904
O75027	0.08377659574468085
O75030	0.034220532319391636
O75037	0.03665241295051924
O75038	0.002824858757062147
O75051	0.0031678986272439284
O75052	0.05533596837944664
O75054	0.0033500837520938024
O75056	0.058823529411764705
